DMSO_6_3_RIBO	DMSO_6_4_RIBO	DMSO_6_1_RNA	DMSO_6_2_RNA	DMSO_6_3_RNA	DMSO_6_4_RNA	DMSO_30_1_RIBO	DMSO_30_2_RIBO	DMSO_30_3_RIBO	DMSO_30_1_RNA	DMSO_30_2_RNA	DMSO_30_3_RNA	PP_30_1_RIBO	PP_30_2_RIBO	PP_30_3_RIBO	PP_30_1_RNA	PP_30_2_RNA	PP_30_3_RNA	PP_6_1_RIBO	PP_6_3_RIBO	PP_6_1_RNA	PP_6_2_RNA	PP_6_3_RNA
RNF207-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
RNF207	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
ICMT	51.0	96.0	2409.0	2547.0	2350.0	2969.0	250.0	260.0	375.0	1884.0	2748.0	2390.0	133.0	226.0	38.0	1900.0	1416.0	1973.0	46.0	50.0	872.0	1346.0	1246.0
LINC00337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0
HES3	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
GPR153	30.0	57.0	1229.0	1245.0	1214.0	1534.0	93.0	55.0	47.0	2386.0	3368.0	2675.0	108.0	120.0	88.0	2506.0	2180.0	2785.0	68.0	69.0	1135.0	1380.0	1212.0
ACOT7	604.0	683.0	848.0	835.0	877.0	963.0	1636.0	1355.0	1407.0	1340.0	1942.0	1435.0	863.0	979.0	726.0	1462.0	1282.0	1577.0	269.0	205.0	286.0	631.0	589.0
HES2	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	5.0	5.0	1.0	0.0	0.0
ESPN	4.0	1.0	6.0	13.0	14.0	9.0	5.0	8.0	4.0	177.0	101.0	51.0	6.0	13.0	12.0	76.0	75.0	86.0	5.0	6.0	0.0	4.0	1.0
MIR4252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFRSF25	0.0	0.0	1.0	1.0	2.0	2.0	0.0	0.0	1.0	33.0	45.0	38.0	0.0	0.0	0.0	36.0	24.0	38.0	0.0	0.0	2.0	2.0	0.0
PLEKHG5	1.0	1.0	9.0	10.0	9.0	6.0	27.0	10.0	33.0	145.0	169.0	140.0	20.0	9.0	3.0	137.0	99.0	213.0	4.0	4.0	8.0	6.0	9.0
NOL9	265.0	282.0	1147.0	1147.0	1200.0	1385.0	732.0	380.0	873.0	380.0	614.0	556.0	207.0	310.0	180.0	383.0	379.0	352.0	299.0	246.0	1451.0	1669.0	1585.0
TAS1R1	0.0	0.0	1.0	7.0	5.0	3.0	1.0	0.0	20.0	6.0	21.0	19.0	0.0	13.0	0.0	10.0	27.0	4.0	0.0	1.0	2.0	6.0	4.0
ZBTB48	36.0	56.0	172.0	183.0	191.0	216.0	56.0	163.0	119.0	277.0	415.0	335.0	84.0	106.0	74.0	326.0	224.0	318.0	65.0	56.0	178.0	243.0	223.0
KLHL21	108.0	153.0	803.0	770.0	757.0	934.0	941.0	466.0	765.0	1531.0	2260.0	1771.0	351.0	289.0	387.0	1444.0	1398.0	1690.0	293.0	263.0	1024.0	1377.0	1308.0
PHF13	172.0	182.0	757.0	818.0	754.0	1009.0	726.0	634.0	716.0	1028.0	1727.0	1408.0	371.0	448.0	411.0	1026.0	933.0	1190.0	252.0	176.0	195.0	669.0	633.0
THAP3	53.0	49.0	210.0	206.0	205.0	202.0	146.0	100.0	229.0	328.0	477.0	365.0	129.0	96.0	70.0	270.0	233.0	365.0	83.0	63.0	212.0	337.0	304.0
DNAJC11	373.0	377.0	1139.0	1134.0	1232.0	1394.0	2109.0	1421.0	1116.0	1332.0	1791.0	1512.0	896.0	1045.0	875.0	1264.0	1073.0	1369.0	395.0	324.0	1152.0	1076.0	930.0
LINC01672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAMTA1-DT	0.0	0.0	12.0	8.0	5.0	19.0	0.0	0.0	0.0	10.0	19.0	8.0	0.0	0.0	0.0	8.0	16.0	5.0	0.0	0.0	7.0	14.0	15.0
CAMTA1	131.0	144.0	590.0	619.0	565.0	815.0	1709.0	666.0	1066.0	1093.0	1549.0	1259.0	279.0	584.0	446.0	1115.0	1049.0	1096.0	221.0	127.0	341.0	456.0	381.0
CAMTA1-AS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
VAMP3	128.0	113.0	1177.0	1161.0	1167.0	1426.0	784.0	524.0	749.0	1252.0	1883.0	1654.0	253.0	495.0	237.0	1157.0	1084.0	1301.0	128.0	83.0	930.0	1104.0	1160.0
PER3	52.0	39.0	371.0	356.0	396.0	468.0	453.0	141.0	226.0	544.0	852.0	738.0	105.0	162.0	69.0	517.0	545.0	621.0	62.0	33.0	199.0	245.0	214.0
UTS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFRSF9	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
PARK7	1002.0	1040.0	3109.0	3025.0	2945.0	3574.0	9483.0	4874.0	4992.0	3878.0	5180.0	4115.0	2424.0	3462.0	2328.0	3421.0	3359.0	4024.0	631.0	491.0	1374.0	2244.0	2061.0
ERRFI1	45.0	84.0	556.0	627.0	588.0	750.0	530.0	253.0	526.0	1165.0	1627.0	1242.0	259.0	366.0	190.0	1148.0	984.0	1239.0	86.0	88.0	410.0	506.0	431.0
LINC01714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC45A1	9.0	11.0	23.0	31.0	16.0	19.0	7.0	67.0	74.0	65.0	96.0	63.0	46.0	18.0	0.0	63.0	37.0	61.0	17.0	16.0	24.0	25.0	23.0
RERE	630.0	853.0	2554.0	2475.0	2611.0	3118.0	2746.0	1463.0	1962.0	3910.0	6183.0	5282.0	1615.0	1644.0	1153.0	4005.0	3275.0	4446.0	1745.0	1310.0	1810.0	3737.0	3365.0
RERE-AS1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	1.0	3.0	1.0
SNORD128	0.0	0.0	8.0	5.0	5.0	7.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0
ENO1	20432.0	25242.0	37369.0	37871.0	36848.0	45211.0	165901.0	86904.0	100665.0	74316.0	84258.0	62268.0	40476.0	53847.0	35376.0	62201.0	56534.0	72022.0	9975.0	7331.0	22185.0	31304.0	27949.0
MIR6728	0.0	0.0	12.0	8.0	5.0	13.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	4.0
ENO1-AS1	0.0	2.0	8.0	8.0	11.0	7.0	0.0	0.0	0.0	13.0	36.0	25.0	0.0	0.0	0.0	22.0	15.0	14.0	0.0	8.0	7.0	9.0	6.0
CA6	3.0	0.0	2.0	2.0	7.0	4.0	4.0	0.0	20.0	5.0	14.0	12.0	0.0	1.0	11.0	12.0	2.0	11.0	1.0	5.0	1.0	3.0	0.0
SLC2A7	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	4.0	0.0	0.0	1.0	3.0	2.0
SLC2A5	5.0	1.0	0.0	1.0	1.0	0.0	1.0	2.0	0.0	5.0	4.0	4.0	0.0	0.0	1.0	3.0	7.0	3.0	1.0	2.0	0.0	2.0	0.0
GPR157	2.0	3.0	156.0	154.0	149.0	199.0	15.0	51.0	8.0	164.0	240.0	213.0	6.0	37.0	0.0	111.0	116.0	140.0	4.0	1.0	53.0	127.0	111.0
MIR34AHG	0.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	16.0	10.0	1.0	0.0	0.0	0.0	2.0	3.0	3.0	0.0	1.0	1.0	2.0	0.0
MIR34A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LNCTAM34A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	6.0	7.0	1.0	0.0	1.0
H6PD	29.0	45.0	727.0	658.0	725.0	856.0	410.0	87.0	223.0	759.0	1206.0	973.0	145.0	141.0	28.0	644.0	591.0	840.0	87.0	82.0	894.0	1218.0	1141.0
SPSB1	28.0	21.0	40.0	49.0	41.0	55.0	28.0	20.0	30.0	51.0	67.0	61.0	5.0	38.0	8.0	57.0	69.0	52.0	40.0	21.0	50.0	39.0	31.0
LINC02606	0.0	2.0	28.0	25.0	23.0	19.0	25.0	1.0	0.0	26.0	37.0	21.0	2.0	15.0	0.0	17.0	20.0	19.0	5.0	10.0	42.0	38.0	26.0
SLC25A33	6.0	8.0	423.0	418.0	392.0	503.0	11.0	16.0	55.0	333.0	506.0	421.0	34.0	49.0	0.0	384.0	351.0	356.0	5.0	7.0	122.0	227.0	233.0
TMEM201	259.0	277.0	867.0	929.0	861.0	1052.0	772.0	475.0	852.0	1487.0	2383.0	1988.0	505.0	434.0	253.0	1626.0	1450.0	1728.0	116.0	96.0	587.0	864.0	768.0
PIK3CD	1.0	10.0	7.0	2.0	3.0	7.0	27.0	0.0	12.0	31.0	13.0	10.0	0.0	0.0	0.0	7.0	17.0	23.0	4.0	4.0	19.0	23.0	22.0
PIK3CD-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PIK3CD-AS2	2.0	0.0	4.0	7.0	7.0	4.0	0.0	0.0	0.0	4.0	6.0	2.0	0.0	0.0	0.0	11.0	6.0	4.0	1.0	5.0	7.0	5.0	5.0
CLSTN1	850.0	1034.0	2248.0	2191.0	2321.0	2711.0	8991.0	5032.0	5546.0	4808.0	6961.0	5702.0	2995.0	4178.0	2765.0	4849.0	3955.0	5125.0	1828.0	1378.0	2067.0	3081.0	2777.0
CTNNBIP1	77.0	70.0	528.0	543.0	636.0	693.0	190.0	72.0	106.0	915.0	1207.0	997.0	101.0	116.0	39.0	866.0	811.0	936.0	91.0	86.0	369.0	513.0	463.0
LZIC	144.0	184.0	1715.0	1737.0	1651.0	2031.0	1353.0	719.0	756.0	1337.0	2100.0	1930.0	341.0	648.0	417.0	1271.0	1050.0	1392.0	130.0	106.0	1055.0	1488.0	1396.0
NMNAT1	28.0	55.0	188.0	246.0	193.0	241.0	390.0	210.0	275.0	261.0	449.0	394.0	72.0	126.0	208.0	253.0	224.0	305.0	39.0	28.0	179.0	295.0	239.0
TMEM274P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR5697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
RBP7	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBE4B	279.0	382.0	1432.0	1418.0	1393.0	1700.0	3141.0	1288.0	1918.0	1651.0	2623.0	2313.0	601.0	978.0	605.0	1672.0	1557.0	1848.0	424.0	306.0	1540.0	1967.0	1646.0
KIF1B	677.0	955.0	5481.0	5498.0	5416.0	6364.0	5553.0	2419.0	4130.0	5313.0	8585.0	7574.0	1999.0	3184.0	1832.0	5632.0	4971.0	6225.0	779.0	567.0	2799.0	5879.0	5456.0
PGD	2161.0	2397.0	3991.0	3843.0	3969.0	4794.0	15733.0	7487.0	10151.0	6511.0	9356.0	7503.0	2417.0	3898.0	2587.0	6802.0	6138.0	7429.0	1095.0	810.0	5818.0	5457.0	4751.0
CENPS-CORT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	6.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
CENPS	0.0	0.0	37.0	24.0	30.0	48.0	0.0	0.0	0.0	11.0	15.0	21.0	0.0	0.0	0.0	25.0	4.0	23.0	0.0	0.0	9.0	32.0	33.0
CORT	0.0	2.0	2.0	0.0	7.0	4.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0
DFFA	146.0	136.0	1601.0	1552.0	1575.0	1937.0	1088.0	498.0	619.0	1503.0	2443.0	1952.0	277.0	680.0	199.0	1465.0	1272.0	1453.0	127.0	87.0	1446.0	1395.0	1241.0
PEX14	90.0	118.0	135.0	198.0	187.0	222.0	413.0	310.0	430.0	533.0	655.0	477.0	230.0	240.0	204.0	419.0	415.0	587.0	223.0	126.0	324.0	232.0	203.0
CASZ1	3.0	2.0	16.0	10.0	7.0	12.0	9.0	1.0	35.0	29.0	32.0	23.0	0.0	1.0	12.0	8.0	22.0	14.0	5.0	13.0	21.0	17.0	11.0
C1orf127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TARDBP	407.0	621.0	2896.0	3054.0	3027.0	3603.0	3542.0	1014.0	2031.0	3428.0	5159.0	4637.0	919.0	1477.0	776.0	3491.0	3218.0	4377.0	342.0	226.0	302.0	2204.0	1957.0
MASP2	0.0	0.0	2.0	1.0	0.0	2.0	2.0	0.0	1.0	53.0	80.0	102.0	0.0	0.0	0.0	78.0	64.0	98.0	0.0	0.0	0.0	1.0	0.0
SRM	342.0	408.0	1301.0	1355.0	1303.0	1660.0	886.0	629.0	832.0	2265.0	3414.0	2694.0	336.0	541.0	322.0	2546.0	2180.0	2804.0	307.0	187.0	519.0	1053.0	934.0
EXOSC10	656.0	968.0	1857.0	1967.0	1822.0	2181.0	3444.0	1741.0	2591.0	2541.0	4055.0	3539.0	1106.0	1454.0	1115.0	2664.0	2524.0	3053.0	624.0	496.0	2635.0	2487.0	2323.0
EXOSC10-AS1	3.0	4.0	4.0	7.0	8.0	10.0	0.0	0.0	2.0	6.0	6.0	6.0	2.0	0.0	0.0	1.0	3.0	0.0	4.0	1.0	3.0	9.0	11.0
MTOR	345.0	439.0	1983.0	1967.0	1906.0	2507.0	4461.0	1983.0	2929.0	2634.0	4310.0	3725.0	1583.0	1995.0	1068.0	2995.0	2329.0	3343.0	468.0	350.0	2210.0	2844.0	2531.0
MTOR-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
UBIAD1	61.0	108.0	649.0	634.0	610.0	723.0	377.0	168.0	335.0	701.0	939.0	831.0	98.0	144.0	286.0	581.0	547.0	635.0	128.0	91.0	493.0	705.0	652.0
DISP3	1.0	1.0	27.0	13.0	14.0	21.0	60.0	7.0	21.0	66.0	65.0	42.0	23.0	28.0	35.0	42.0	53.0	47.0	9.0	16.0	19.0	21.0	27.0
LINC01647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FBXO2	1.0	0.0	0.0	0.0	1.0	3.0	0.0	12.0	0.0	15.0	8.0	21.0	0.0	1.0	0.0	15.0	11.0	14.0	0.0	0.0	0.0	0.0	0.0
FBXO44	14.0	5.0	46.0	46.0	49.0	57.0	61.0	106.0	55.0	377.0	474.0	345.0	54.0	66.0	17.0	337.0	353.0	389.0	11.0	12.0	47.0	43.0	43.0
FBXO6	1.0	2.0	6.0	3.0	9.0	16.0	17.0	64.0	33.0	52.0	84.0	43.0	66.0	20.0	72.0	38.0	65.0	68.0	2.0	1.0	9.0	14.0	15.0
MAD2L2	58.0	54.0	449.0	473.0	531.0	570.0	652.0	250.0	375.0	905.0	1275.0	946.0	170.0	225.0	238.0	959.0	790.0	1023.0	91.0	62.0	314.0	431.0	380.0
DRAXIN	1.0	1.0	28.0	39.0	33.0	42.0	183.0	65.0	13.0	170.0	218.0	207.0	65.0	24.0	142.0	150.0	134.0	152.0	5.0	4.0	13.0	13.0	11.0
AGTRAP	28.0	22.0	101.0	110.0	105.0	124.0	351.0	106.0	151.0	241.0	296.0	196.0	93.0	64.0	132.0	158.0	225.0	234.0	37.0	49.0	99.0	112.0	110.0
C1orf167	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	1.0
C1orf167-AS1	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
MTHFR	46.0	61.0	363.0	373.0	300.0	437.0	469.0	262.0	175.0	510.0	792.0	614.0	38.0	74.0	10.0	573.0	411.0	589.0	92.0	85.0	367.0	514.0	505.0
CLCN6	145.0	185.0	658.0	608.0	655.0	734.0	870.0	504.0	605.0	1055.0	1617.0	1385.0	380.0	400.0	441.0	1169.0	961.0	1262.0	241.0	174.0	644.0	777.0	776.0
NPPA-AS1	2.0	0.0	5.0	11.0	15.0	11.0	0.0	0.0	0.0	9.0	14.0	16.0	0.0	0.0	0.0	4.0	10.0	6.0	0.0	0.0	9.0	8.0	8.0
NPPA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	7.0	12.0	0.0	0.0	0.0	16.0	1.0	1.0	0.0	0.0	0.0	2.0	1.0
NPPB	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU5E-1	352.0	637.0	2555.0	1937.0	3276.0	2385.0	1154.0	345.0	757.0	0.0	9.0	8.0	189.0	865.0	654.0	0.0	2.0	2.0	294.0	180.0	68.0	400.0	472.0
KIAA2013	60.0	52.0	717.0	727.0	750.0	855.0	229.0	165.0	178.0	1128.0	1460.0	1100.0	140.0	96.0	52.0	1055.0	771.0	1075.0	57.0	48.0	365.0	544.0	565.0
PLOD1	377.0	528.0	1033.0	955.0	1006.0	1142.0	3619.0	1848.0	2238.0	3328.0	3566.0	2515.0	1336.0	1324.0	1064.0	2656.0	2201.0	3157.0	288.0	260.0	789.0	781.0	635.0
MFN2	342.0	396.0	1578.0	1658.0	1565.0	1847.0	2753.0	1744.0	2038.0	2331.0	3433.0	2796.0	957.0	1071.0	792.0	2370.0	1933.0	2519.0	407.0	258.0	1359.0	1692.0	1526.0
MIIP	61.0	82.0	269.0	271.0	273.0	307.0	254.0	267.0	211.0	898.0	1149.0	841.0	198.0	202.0	222.0	882.0	895.0	1017.0	115.0	95.0	235.0	286.0	292.0
MIR6729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TNFRSF8	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
MIR7846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
TNFRSF1B	3.0	1.0	4.0	7.0	7.0	13.0	97.0	0.0	16.0	37.0	53.0	27.0	1.0	8.0	0.0	26.0	35.0	51.0	1.0	1.0	1.0	0.0	1.0
MIR4632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VPS13D	102.0	137.0	828.0	851.0	933.0	1084.0	1639.0	734.0	1193.0	988.0	1802.0	1643.0	589.0	559.0	364.0	1173.0	917.0	1271.0	137.0	105.0	845.0	1583.0	1497.0
SNORA59A	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	1.0	1.0	1.0
DHRS3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	4.0	1.0	1.0	0.0	0.0	0.0	0.0
MIR6730	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AADACL4	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	4.0	0.0	0.0	0.0
AADACL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
C1orf158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0
PRAMEF12	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
PRAMEF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HNRNPCL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HNRNPCL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF34P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HNRNPCL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF36P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HNRNPCL4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRAMEF15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
